red,idx,nodo_u,nodo_v
espana,1357,Ibias,Ledesma
espana,1358,Ibias,Puerto Serrano
espana,1359,Ibros,Mollet del Vallès
espana,1360,Ibros,Santo Tomé
espana,1361,Ibros,Villanueva de Perales
espana,1362,Igualada,Miño
espana,1363,Igualada,Rambla (La)
espana,1364,Igualada,Santa Cristina d'Aro
espana,1365,Incio (O),Peroxa (A)
espana,1366,Incio (O),Puerto Lumbreras
espana,1367,Incio (O),Tíjola
espana,1368,Incio (O),Villarcayo de Merindad de Castilla la Vieja
espana,1369,Incio (O),Vélez-Blanco
espana,1370,Iruña Oka/Iruña de Oca,Sant Pere de Riudebitlles
espana,1371,Isla Mayor,Lumpiaque
espana,1372,Isla Mayor,Pulpí
espana,1373,Isona i Conca Dellà,Jerez del Marquesado
espana,1374,Itrabo,Morella
espana,1375,Itrabo,Puebla de Guzmán
espana,1376,Jabalquinto,Poio
espana,1377,Jabalquinto,Zaratán
espana,1378,Jabugo,Monterroso
espana,1379,Jabugo,Valverde del Camino
espana,1380,Jaca,Muíños
espana,1381,Jaca,Rinconada (La)
espana,1382,Jadraque,Saviñao (O)
espana,1383,Jalance,Ordizia
espana,1384,Jalance,Trabazos
espana,1385,Jamilena,Mairena del Alcor
espana,1386,Jamilena,Mollet del Vallès
espana,1387,Jamilena,Nucia (la)
espana,1388,Jamilena,Utiel
espana,1389,Jerez del Marquesado,Pedroche
espana,1390,Jerez del Marquesado,Santa Bárbara de Casa
espana,1391,Jimena de la Frontera,Pantón
espana,1392,Jimena de la Frontera,Ultzama
espana,1393,Jonquera (La),Rojales
espana,1394,Jonquera (La),Súria
espana,1395,Jonquera (La),Zarautz
espana,1396,Jumilla,Peñaranda de Bracamonte
espana,1397,Juneda,Vicedo (O)
espana,1398,Jérica,Ricla
espana,1399,Lagartera,Olazti/Olazagutía
espana,1400,Laguna de Duero,Pantón
espana,1401,Laguna de Duero,Villasabariego
espana,1402,Lahiguera,Moaña
espana,1403,Lahiguera,Paderne
espana,1404,Lahiguera,Salt
espana,1405,Lahiguera,Villanueva de la Cañada
espana,1406,Lantejuela (La),Navas del Madroño
espana,1407,Lantejuela (La),Nájera
espana,1408,Lantejuela (La),Villadecanes
espana,1409,Lardero,Lominchar
espana,1410,Lardero,Moià
espana,1411,Lardero,Torrente de Cinca
espana,1412,Lasarte-Oria,Torreorgaz
espana,1413,Lasarte-Oria,Venta del Moro
espana,1414,Lasarte-Oria,Órgiva
espana,1415,Lebrija,Pedroso (El)
espana,1416,Ledesma,Lerma
espana,1417,Ledesma,Malpica de Bergantiños
espana,1418,Ledesma,Reocín
espana,1419,Ledesma,Tarancón
espana,1420,Legutiano,Zalamea de la Serena
espana,1421,Leiro,Mendigorría
espana,1422,Leiro,Pilas
espana,1423,Leiro,San Carlos del Valle
espana,1424,Leiro,San Cristóbal de Segovia
espana,1425,Leiro,Vielha e Mijaran
espana,1426,Leiro,Villabrágima
espana,1427,Lekunberri,Segorbe
espana,1428,Lekunberri,Valverde de Leganés
espana,1429,Lepe,Lerín
espana,1430,Lepe,Ogíjares
espana,1431,Lepe,Teruel
espana,1432,Lerín,Palacios y Villafranca (Los)
espana,1433,Lerín,Paredes de Nava
espana,1434,Lerín,Villar de Olalla
espana,1435,Lesaka,Mos
espana,1436,Lesaka,Urkabustaiz
espana,1437,Letur,Navalafuente
espana,1438,Letur,Zalla
espana,1439,Lezuza,Muxía
espana,1440,Lezuza,Pedroso (El)
espana,1441,Lezuza,Villanueva de Córdoba
espana,1442,León,Llanes
espana,1443,León,Torrejón del Rey
espana,1444,Librilla,Provencio (El)
espana,1445,Lillo,Torà
espana,1446,Limpias,Móstoles
espana,1447,Limpias,Torreperogil
espana,1448,Liétor,Puebla de la Calzada
espana,1449,Liétor,Puerto Lumbreras
espana,1450,Liétor,Sant Pere de Riudebitlles
espana,1451,Liétor,Súria
espana,1452,Liétor,Villamanrique
espana,1453,Llanes,Paradas
espana,1454,Llanes,Reus
espana,1455,Llanes,Rionansa
espana,1456,Llanes,Traspinedo
espana,1457,Llanes,Useras/Useres (les)
espana,1458,Lleida,Quinto
espana,1459,Lleida,Santiago-Pontones
espana,1460,Lleida,Ullà
espana,1461,Lleida,Villanueva del Trabuco
espana,1462,Llerena,Morella
espana,1463,Llerena,Rincón de Soto
espana,1464,Llerena,Urretxu
espana,1465,Llerena,Villafranca de los Barros
espana,1466,Logrosán,Láncara
espana,1467,Logrosán,Pioz
espana,1468,Lominchar,Puigcerdà
espana,1469,Lominchar,Torelló
espana,1470,Lominchar,Valderas
espana,1471,Lora del Río,Monturque
espana,1472,Lora del Río,Xermade
espana,1473,Lorca,Rueda
espana,1474,Lourenzá,Pozohondo
espana,1475,Lourenzá,Salas de los Infantes
espana,1476,Lourenzá,Sant Andreu de Llavaneres
espana,1477,Lourenzá,Valdeganga
espana,1478,Lozoyuela-Navas-Sieteiglesias,Real de la Jara (El)
espana,1479,Lozoyuela-Navas-Sieteiglesias,Villabrágima
espana,1480,Luisiana (La),Pedraja de Portillo (La)
espana,1481,Luisiana (La),Piedrahíta
espana,1482,Luisiana (La),Rinconada (La)
espana,1483,Luisiana (La),Sils
espana,1484,Lumbier,Navahermosa
espana,1485,Lumbier,Nigrán
espana,1486,Lumbrales,Vielha e Mijaran
espana,1487,Lumpiaque,Ontur
espana,1488,Lumpiaque,Valle del Zalabí
espana,1489,Láncara,Rionansa
espana,1490,Madrigal de la Vera,Salvaleón
espana,1491,Madroñera,Salt
espana,1492,Madroñera,San Leonardo de Yagüe
espana,1493,Madroñera,Sartaguda
espana,1494,Madroñera,Valdeolmos-Alalpardo
espana,1495,Magán,Obejo
espana,1496,Mairena del Alcor,Traspinedo
espana,1497,Malagón,Puebla de Sanabria
espana,1498,Malagón,Saldaña
espana,1499,Mallén,Montejícar
espana,1500,Mallén,Pobla de Segur (La)
espana,1501,Mallén,Rossell
espana,1502,Malpartida de Cáceres,Miño
espana,1503,Malpica de Bergantiños,Monesterio
espana,1504,Manzanares el Real,Ondara
espana,1505,Manzanares el Real,Peñaranda de Bracamonte
espana,1506,Manzanares el Real,Vilafranca del Penedès
espana,1507,Marcilla,Navalvillar de Pela
espana,1508,Marcilla,Regueras (Las)
espana,1509,Marcilla,Torrenueva
espana,1510,Marinaleda,Sabero
espana,1511,Marinaleda,Torreorgaz
espana,1512,Marinaleda,Térmens
espana,1513,Martín de la Jara,Miño
espana,1514,Martín de la Jara,Muros de Nalón
espana,1515,Martín de la Jara,Valverde de Júcar
espana,1516,Martín de la Jara,Victoria (La)
espana,1517,María de Huerva,Trijueque
espana,1518,Mayorga,Pantón
espana,1519,Mayorga,Torrejón de la Calzada
espana,1520,Mayorga,Valencia del Ventoso
espana,1521,Mazaricos,Zarza (La)
espana,1522,Mejorada,Prats de Lluçanès
espana,1523,Mejorada del Campo,Navas del Rey
espana,1524,Mejorada del Campo,San Vicente de la Barquera
espana,1525,Mejorada del Campo,Sant Pere de Ribes
espana,1526,Mejorada del Campo,Tarifa
espana,1527,Melgar de Fernamental,Noalejo
espana,1528,Melgar de Fernamental,Puebla de Don Rodrigo
espana,1529,Melide,Pobla de Farnals (la)
espana,1530,Melide,Segura
espana,1531,Melide,Sondika
espana,1532,Membrilla,Vall de Boí (La)
espana,1533,Mendigorría,Perelló (El)
espana,1534,Mendigorría,Peñarroya-Pueblonuevo
espana,1535,Mendigorría,Pobla de Segur (La)
espana,1536,Mendigorría,Salas de los Infantes
espana,1537,Mendigorría,Santo Domingo de la Calzada
espana,1538,Meruelo,Peñarroya-Pueblonuevo
espana,1539,Meruelo,Uceda
espana,1540,Meruelo,Villadiego
espana,1541,Miengo,Nigrán
espana,1542,Miengo,Urkabustaiz
espana,1543,Miengo,Vilallonga del Camp
espana,1544,Miguelturra,Montánchez
espana,1545,Miguelturra,Ogíjares
espana,1546,Miguelturra,Tocina
espana,1547,Miguelturra,Torrejón de la Calzada
espana,1548,Mijas,Ontur
espana,1549,Mijas,Pallejà
espana,1550,Mijas,Pozuelo de Alarcón
espana,1551,Mijas,Santa Cruz de la Zarza
espana,1552,Minas de Riotinto,Pinos Genil
espana,1553,Minas de Riotinto,Pobla del Duc (la)
espana,1554,Minas de Riotinto,Priego de Córdoba
espana,1555,Minas de Riotinto,Sant Feliu de Pallerols
espana,1556,Minas de Riotinto,Torre de Miguel Sesmero
espana,1557,Miño,Puebla de la Calzada
espana,1558,Miño,Vilafant
espana,1559,Miño,Villalpardo
espana,1560,Moaña,San Bartolomé de la Torre
espana,1561,Moaña,Valdepolo
espana,1562,Moaña,Vilafant
espana,1563,Moeche,Villamañán
espana,1564,Mogente/Moixent,Pobla del Duc (la)
espana,1565,Mogente/Moixent,Purullena
espana,1566,Mogente/Moixent,Tafalla
espana,1567,Mogente/Moixent,Valdeolmos-Alalpardo
espana,1568,Mogente/Moixent,Écija
espana,1569,Moià,Vega de Espinareda
espana,1570,Moià,Villava/Atarrabia
espana,1571,Moià,Zahara
espana,1572,Molar (El),Monturque
espana,1573,Molares (Los),Villar de Olalla
espana,1574,Molina de Aragón,Olazti/Olazagutía
espana,1575,Molina de Aragón,Villadecanes
espana,1576,Mollet del Vallès,Santa Cristina d'Aro
espana,1577,Mombeltrán,San Lorenzo de la Parrilla
espana,1578,Mombeltrán,Uleila del Campo
espana,1579,Mombeltrán,Vegas del Condado
espana,1580,Monesterio,Quart de Poblet
espana,1581,Monreal del Campo,Navalmoral de la Mata
espana,1582,Monreal del Campo,Térmens
espana,1583,Monreal del Campo,Vielha e Mijaran
espana,1584,Montbrió del Camp,Pozo Cañada
espana,1585,Montbrió del Camp,Riudellots de la Selva
espana,1586,Montbrió del Camp,San Pedro
espana,1587,Montejícar,Montánchez
espana,1588,Montejícar,Ontur
espana,1589,Montejícar,Peñalsordo
espana,1590,Montejícar,Toro
espana,1591,Montejícar,Álora
espana,1592,Monterroso,Noblejas
espana,1593,Monterrubio de la Serena,Tarifa
espana,1594,Montesinos (Los),Quintanar de la Orden
espana,1595,Montesinos (Los),Villafufre
espana,1596,Montesinos (Los),Yecla
espana,1597,Montiel,Pliego
espana,1598,Montiel,Puerto Lumbreras
espana,1599,Montiel,Tíjola
espana,1600,Montroy,Portas
espana,1601,Montroy,Real de la Jara (El)
espana,1602,Montroy,Rábade
espana,1603,Montroy,Villalpando
espana,1604,Monturque,Ronquillo (El)
espana,1605,Monturque,Tarazona de la Mancha
espana,1606,Montánchez,Portillo de Toledo
espana,1607,Montánchez,Pozuelo de Alarcón
espana,1608,Montánchez,Puebla de Don Rodrigo
espana,1609,Montánchez,San Cibrao das Viñas
espana,1610,Montánchez,Setenil de las Bodegas
espana,1611,Montánchez,Álora
espana,1612,Morón de la Frontera,Torà
espana,1613,Morón de la Frontera,Totana
espana,1614,Mos,San Pedro del Pinatar
espana,1615,Mos,Trijueque
espana,1616,Mota del Cuervo,Santa Bárbara de Casa
espana,1617,Mota del Cuervo,Santovenia de la Valdoncina
espana,1618,Mota del Cuervo,Vielha e Mijaran
espana,1619,Motril,Polopos
espana,1620,Mungia,Roa
espana,1621,Muros,Novelda
espana,1622,Muros de Nalón,Pobra do Caramiñal (A)
espana,1623,Muxía,Santovenia de la Valdoncina
espana,1624,Muxía,Villafranca de los Caballeros
espana,1625,Muíños,Villaralbo
espana,1626,Móstoles,Villanueva de la Fuente
espana,1627,Nava de Santiago (La),Sallent de Gállego
espana,1628,Nava de la Asunción,Pedernoso (El)
espana,1629,Navahermosa,Paterna de Rivera
espana,1630,Navahermosa,Puerto de Santa María (El)
espana,1631,Navahermosa,Torreperogil
espana,1632,Navahermosa,Valdeganga
espana,1633,Navalafuente,Turre
espana,1634,Navalcán,Ullà
espana,1635,Navalcán,Valencia del Ventoso
espana,1636,Navalucillos (Los),Ojén
espana,1637,Navalucillos (Los),Villafranca de los Caballeros
espana,1638,Navaluenga,Sant Antoni de Vilamajor
espana,1639,Navalvillar de Pela,Paterna de Rivera
espana,1640,Navalvillar de Pela,Portomarín
espana,1641,Navalvillar de Pela,Pozuelo de Alarcón
espana,1642,Navalvillar de Pela,Sigüenza
espana,1643,Navas de la Concepción (Las),Pobla Tornesa (la)
espana,1644,Navas del Madroño,Santovenia de Pisuerga
espana,1645,Navas del Madroño,Tobarra
espana,1646,Navas del Madroño,Valdeolmos-Alalpardo
espana,1647,Navas del Madroño,Villasabariego
espana,1648,Navas del Rey,Peñaranda de Bracamonte
espana,1649,Navas del Rey,Puebla de Alcocer
espana,1650,Navas del Rey,Villarcayo de Merindad de Castilla la Vieja
espana,1651,Nerpio,Villamanrique
espana,1652,Nevada,Osuna
espana,1653,Nevada,Sant Mateu
espana,1654,Nevada,Saviñao (O)
espana,1655,Nigrán,Níjar
espana,1656,Nigrán,Pedro Martínez
espana,1657,Noalejo,Zarza (La)
espana,1658,Noblejas,Real de la Jara (El)
espana,1659,Novelda,Rábade
espana,1660,Novelda,Villada
espana,1661,Nucia (la),Puebla de Alcocer
espana,1662,Nucia (la),Riosa
espana,1663,Nucia (la),San Roque
espana,1664,Nucia (la),Valdepolo
espana,1665,Nules,San Vicente de Alcántara
espana,1666,Nules,Santa Bárbara de Casa
espana,1667,Nules,Vilallonga del Camp
espana,1668,Nájera,Ossa de Montiel
espana,1669,Níjar,Solsona
espana,1670,Obejo,Puebla de Don Fadrique
espana,1671,Obejo,San Justo de la Vega
espana,1672,Obejo,Sant Llorenç de Morunys
espana,1673,Obejo,Segorbe
espana,1674,Obejo,Vegas del Genil
espana,1675,Ogíjares,San Roque
espana,1676,Ogíjares,Trespaderne
espana,1677,Ojén,Puebla de Guzmán
espana,1678,Ojén,Villanueva del Rey
espana,1679,Olazti/Olazagutía,Onil
espana,1680,Olazti/Olazagutía,Viana do Bolo
espana,1681,Olesa de Montserrat,Portas
espana,1682,Oliana,Orgaz
espana,1683,Oliana,Valderredible
espana,1684,Oliana,Villafranca del Cid/Vilafranca
espana,1685,Oliva de la Frontera,Pino (O)
espana,1686,Olocau,Sant Hilari Sacalm
espana,1687,Olocau,Santovenia de Pisuerga
espana,1688,Olocau,Teruel
espana,1689,Olot,Paredes de Nava
espana,1690,Olula del Río,Reus
espana,1691,Olula del Río,Villaralto
espana,1692,Ondara,Priego de Córdoba
espana,1693,Ondara,Sabiñánigo
espana,1694,Ondara,Solsona
espana,1695,Ondara,Vegas del Genil
espana,1696,Onil,San Cristóbal de Segovia
espana,1697,Onil,Villanueva de la Torre
espana,1698,Ontur,Tabernas
espana,1699,Ontur,Valdeolmos-Alalpardo
espana,1700,Ontur,Vila de Cruces
espana,1701,Orcera,Palafrugell
espana,1702,Orcera,Pol
espana,1703,Orcera,Sigüenza
espana,1704,Ordizia,Tobarra
espana,1705,Orgaz,Ramales de la Victoria
espana,1706,Orgaz,Yunquera de Henares
espana,1707,Oria,Port de la Selva (El)
espana,1708,Oria,Sondika
espana,1709,Oria,Tordoia
espana,1710,Oria,Valderas
espana,1711,Oria,Venta del Moro
espana,1712,Ossa de Montiel,Ribas de Sil
espana,1713,Ossa de Montiel,San Bartolomé de la Torre
espana,1714,Ossa de Montiel,San Mateo de Gállego
espana,1715,Ossa de Montiel,Velilla del Río Carrión
espana,1716,Ossa de Montiel,Villalón de Campos
espana,1717,Osuna,Valmojado
espana,1718,Paderne,Pedraja de Portillo (La)
espana,1719,Padrenda,Purullena
espana,1720,Padrenda,San Bartolomé de la Torre
espana,1721,Padrenda,Sarrión
espana,1722,Padrenda,Tarazona de la Mancha
espana,1723,Padrenda,Turre
espana,1724,Padrenda,Villafranca del Cid/Vilafranca
espana,1725,Palafolls,Pozohondo
espana,1726,Palafrugell,Villasabariego
espana,1727,Palencia,Puebla de Sanabria
espana,1728,Palencia,Quesada
espana,1729,Pallejà,Peñafiel
espana,1730,Palomares del Río,Pobra de Trives (A)
espana,1731,Palomares del Río,Tordoia
espana,1732,Palomares del Río,Vall de Boí (La)
espana,1733,Palomares del Río,Villanueva de la Fuente
espana,1734,Pantoja,Santurtzi
espana,1735,Pantón,Puerto de Santa María (El)
espana,1736,Paradas,Port de la Selva (El)
espana,1737,Paredes de Nava,Sant Iscle de Vallalta
espana,1738,Parra (La),Potes
espana,1739,Parra (La),Sant Antoni de Vilamajor
espana,1740,Parra (La),Tíjola
espana,1741,Parra (La),Useras/Useres (les)
espana,1742,Paterna de Rivera,Pedraja de Portillo (La)
espana,1743,Paymogo,Valle de Santa Ana
espana,1744,Pedroche,Yecla
espana,1745,Pegalajar,Pobla de Segur (La)
espana,1746,Perelló (El),Pobra de Trives (A)
espana,1747,Peroxa (A),San Cibrao das Viñas
espana,1748,Peroxa (A),Sant Mateu
espana,1749,Peroxa (A),Villafufre
espana,1750,Peñafiel,Valencia del Ventoso
espana,1751,Peñafiel,Zaratán
espana,1752,Peñalsordo,Súria
espana,1753,Peñamellera Baja,Trabazos
espana,1754,Peñaranda de Bracamonte,San Cibrao das Viñas
espana,1755,Peñarroya-Pueblonuevo,Puebla de Don Fadrique
espana,1756,Peñarroya-Pueblonuevo,Torelló
espana,1757,Piedrabuena,Villalón de Campos
espana,1758,Piedrabuena,Vinuesa
espana,1759,Piedrahíta,Villa de Don Fadrique (La)
espana,1760,Piedrahíta,Villanueva del Rey
espana,1761,Piedrahíta,Villardompardo
espana,1762,Pilas,Puebla de Sanabria
espana,1763,Pinar (El),Santo Domingo de la Calzada
espana,1764,Pinos Genil,San Fernando
espana,1765,Pinseque,Villanueva de Córdoba
espana,1766,Pioz,Pozo Cañada
espana,1767,Plasencia,Pulianas
espana,1768,Plasencia,Vall de Boí (La)
espana,1769,Plentzia,Villafranca de los Barros
espana,1770,Pobla Tornesa (la),Quel
espana,1771,Pobla Tornesa (la),San Cristóbal de Segovia
espana,1772,Pobla de Farnals (la),Santovenia de Pisuerga
espana,1773,Pobla de Montornès (La),Pueblonuevo del Guadiana
espana,1774,Pobla de Montornès (La),Serradilla
espana,1775,Pobla de Segur (La),San Vicente de Alcántara
espana,1776,Pobla de Segur (La),Velilla del Río Carrión
espana,1777,Pobla del Duc (la),Ronquillo (El)
espana,1778,Pobla del Duc (la),Solsona
espana,1779,Pobla del Duc (la),Subirats
espana,1780,Pobra de Trives (A),Puigcerdà
espana,1781,Pobra de Trives (A),Villanueva del Fresno
espana,1782,Pobra do Caramiñal (A),Trigueros
espana,1783,Polopos,Torrenueva
espana,1784,Ponts,Valverde de Júcar
espana,1785,Ponts,Vilafranca del Penedès
espana,1786,Port de la Selva (El),Santa Cristina d'Aro
espana,1787,Portas,Zalla
espana,1788,Portillo de Toledo,Priego de Córdoba
espana,1789,Portillo de Toledo,Puigcerdà
espana,1790,Portillo de Toledo,Rambla (La)
espana,1791,Portomarín,Ribas de Sil
espana,1792,Portomarín,Santa Cruz de la Zarza
espana,1793,Portomarín,Vegas del Condado
espana,1794,Pozo Alcón,Villabrágima
espana,1795,Pozo Cañada,Ènova (l')
espana,1796,Pozuelo de Alarcón,Tielmes
espana,1797,Pozuelo de Alarcón,Ènova (l')
espana,1798,Prats de Lluçanès,Rosal (O)
espana,1799,Prats de Lluçanès,Santa Bárbara de Casa
espana,1800,Prats de Lluçanès,Vedra
espana,1801,Prats de Lluçanès,Villanueva de la Serena
espana,1802,Premià de Dalt,Torrejón de la Calzada
espana,1803,Priego de Córdoba,Siero
espana,1804,Puebla de Alcocer,Vilafant
espana,1805,Puebla de Alfindén (La),Sant Guim de Freixenet
espana,1806,Puebla de Cazalla (La),Águilas
espana,1807,Puebla de Don Rodrigo,Riells i Viabrea
espana,1808,Puebla de Guzmán,San Justo de la Vega
espana,1809,Puebla de Guzmán,San Martín del Rey Aurelio
espana,1810,Puebla de Guzmán,Zarautz
espana,1811,Puebla de Sanabria,Sarrión
espana,1812,Puerto Serrano,Rosalejo
espana,1813,Puerto Serrano,Villalpardo
espana,1814,Puerto de Santa María (El),Sant Climent de Llobregat
espana,1815,Puerto de Santa María (El),Villafranca de los Caballeros
espana,1816,Puigcerdà,Vedra
espana,1817,Puigverd de Lleida,Segura
espana,1818,Puigverd de Lleida,Villar del Olmo
espana,1819,Pulianas,Rambla (La)
espana,1820,Purullena,San Cristóbal de Segovia
espana,1821,Purullena,Venta de Baños
espana,1822,Quart de Poblet,Santa Cruz de la Zarza
espana,1823,Quart de Poblet,Valencia del Ventoso
espana,1824,Quel,Torre de Miguel Sesmero
espana,1825,Quesada,Rosal de la Frontera
espana,1826,Quesada,Vilallonga del Camp
espana,1827,Quintanar de la Orden,Sepúlveda
espana,1828,Quintanar de la Orden,Sástago
espana,1829,Quintanar de la Orden,Torreorgaz
espana,1830,Quinto,San Cristóbal de Segovia
espana,1831,Quinto,Solsona
espana,1832,Quinto,Torrejón de la Calzada
espana,1833,Ramales de la Victoria,Santa Marina del Rey
espana,1834,Ramales de la Victoria,Santibáñez de Vidriales
espana,1835,Ramales de la Victoria,Villacastín
espana,1836,Rascafría,Torre-Pacheco
espana,1837,Rascafría,Zarza (La)
espana,1838,Regueras (Las),Trigueros
espana,1839,Regueras (Las),Valverde de Leganés
espana,1840,Reocín,San Vicente de Alcántara
espana,1841,Reus,Torrecillas de la Tiesa
espana,1842,Reus,Villanueva de la Serena
espana,1843,Ribas de Sil,Segorbe
espana,1844,Ribas de Sil,Valverde de Júcar
espana,1845,Ribas de Sil,Vedra
espana,1846,Ribas de Sil,Órgiva
espana,1847,Ribera Baja/Erribera Beitia,Santa Cruz de la Zarza
espana,1848,Ribera Baja/Erribera Beitia,Saviñao (O)
espana,1849,Ribera de Arriba,San Lorenzo de la Parrilla
espana,1850,Ribera de Arriba,Segura
espana,1851,Riells i Viabrea,Sant Pere de Ribes
espana,1852,Riells i Viabrea,Villamañán
espana,1853,Riosa,Villadiego
espana,1854,Riosa,Viso del Marqués
espana,1855,Riudellots de la Selva,Sandiás
espana,1856,Riudellots de la Selva,Valadouro (O)
espana,1857,Riópar,Roquetas de Mar
espana,1858,Riópar,Subirats
espana,1859,Riópar,Tordoia
espana,1860,Riós,Valderrobres
espana,1861,Roa,Sant Mateu
espana,1862,Robla (La),Tordoia
espana,1863,Robla (La),Villada
espana,1864,Roca de la Sierra (La),Rosal (O)
espana,1865,Rojales,San Bartolomé de la Torre
espana,1866,Rojales,Tíjola
espana,1867,Rojales,Valencia del Ventoso
espana,1868,Rojales,Victoria (La)
espana,1869,Rojales,Villafranca del Cid/Vilafranca
espana,1870,Roquetas de Mar,Salas de los Infantes
espana,1871,Roquetas de Mar,Saldaña
espana,1872,Roquetes,Santa Elena
espana,1873,Roquetes,Vitigudino
espana,1874,Rosal de la Frontera,Villaralto
espana,1875,Rosalejo,Yunquera de Henares
espana,1876,Rueda,Villalón de Campos
espana,1877,Rábade,Valverde del Camino
espana,1878,Rábade,Vilafranca del Penedès
espana,1879,Sabero,Valdegovía/Gaubea
espana,1880,Sacedón,Villada
espana,1881,Salas de los Infantes,Tobarra
espana,1882,Salceda de Caselas,Villada
espana,1883,Salt,Teverga
espana,1884,Salvaleón,Talayuelas
espana,1885,Salvatierra/Agurain,Trasmiras
espana,1886,San Carlos del Valle,Sant Mateu
espana,1887,San Carlos del Valle,Uceda
espana,1888,San Carlos del Valle,Villar del Olmo
espana,1889,San Cibrao das Viñas,Villanueva de la Cañada
espana,1890,San Cristóbal de Segovia,Villanueva del Trabuco
espana,1891,San Lorenzo de El Escorial,Siruela
espana,1892,San Lorenzo de El Escorial,Trijueque
espana,1893,San Lorenzo de la Parrilla,Totana
espana,1894,San Lorenzo de la Parrilla,Viso del Marqués
espana,1895,San Martín del Rey Aurelio,Valdegovía/Gaubea
espana,1896,San Mateo de Gállego,Useras/Useres (les)
espana,1897,San Mateo de Gállego,Vicedo (O)
espana,1898,San Pedro del Pinatar,Vega de Espinareda
espana,1899,San Roque,Vilallonga del Camp
espana,1900,San Vicente de Alcántara,Serradilla
espana,1901,San Vicente de Alcántara,Villaverde del Río
espana,1902,San Vicente de la Barquera,Villanueva de la Serena
espana,1903,Sant Andreu de Llavaneres,Siruela
espana,1904,Sant Andreu de Llavaneres,Villaralbo
espana,1905,Sant Antoni de Vilamajor,Villaralbo
espana,1906,Sant Feliu de Pallerols,Écija
espana,1907,Sant Fruitós de Bages,Teverga
espana,1908,Sant Fruitós de Bages,Ultzama
espana,1909,Sant Fruitós de Bages,Valdecaballeros
espana,1910,Sant Guim de Freixenet,Teruel
espana,1911,Sant Hilari Sacalm,Valle del Zalabí
espana,1912,Sant Hilari Sacalm,Yunquera
espana,1913,Sant Llorenç de Morunys,Sant Pere de Riudebitlles
espana,1914,Sant Llorenç de Morunys,Viana do Bolo
espana,1915,Sant Martí Sarroca,Santa Marina del Rey
espana,1916,Sant Mateu,Tordoia
espana,1917,Sant Mateu,Trabazos
espana,1918,Sant Pere de Ribes,Santovenia de la Valdoncina
espana,1919,Sant Pere de Riudebitlles,Tabernas
espana,1920,Sant Pere de Riudebitlles,Villalpardo
espana,1921,Sant Pere de Riudebitlles,Villanueva del Ariscal
espana,1922,Sant Pere de Riudebitlles,Villarcayo de Merindad de Castilla la Vieja
espana,1923,Santa Amalia,Tobarra
espana,1924,Santa Cristina d'Aro,Torà
espana,1925,Santa Cristina d'Aro,Villanueva de la Fuente
espana,1926,Santa Cristina d'Aro,Órgiva
espana,1927,Santa Elena,Tibi
espana,1928,Santa Elena,Valdés
espana,1929,Santa Elena,Yunquera
espana,1930,Santiago-Pontones,Villalpando
espana,1931,Santibáñez de Vidriales,Villamanín
espana,1932,Santo Tomé,Trabazos
espana,1933,Santurtzi,Villafranca de los Barros
espana,1934,Sarrión,Villalón de Campos
espana,1935,Sarrión,Villanueva del Ariscal
espana,1936,Sarrión,Órgiva
espana,1937,Sartaguda,Tarifa
espana,1938,Saviñao (O),Villafranca de los Caballeros
espana,1939,Segorbe,Vélez-Blanco
espana,1940,Selaya,Sigüenza
espana,1941,Selaya,Villafranca de los Caballeros
espana,1942,Sepúlveda,Vedra
espana,1943,Serrada,Zahara
espana,1944,Setenil de las Bodegas,Unión (La)
espana,1945,Siete Aguas,Utiel
espana,1946,Sigüenza,Toro
espana,1947,Sigüenza,Villamanrique
espana,1948,Sils,Trujillanos
espana,1949,Sástago,Écija
espana,1950,Tafalla,Tàrrega
espana,1951,Tafalla,Valle de Santa Ana
espana,1952,Talayuelas,Urkabustaiz
espana,1953,Talayuelas,Écija
espana,1954,Teruel,Térmens
espana,1955,Teruel,Villadiego
espana,1956,Teulada,Tineo
espana,1957,Tibi,Viso del Marqués
espana,1958,Tibi,Yepes
espana,1959,Tineo,Vegas del Genil
espana,1960,Tordoia,Vegas del Condado
espana,1961,Torralba de Calatrava,Villacastín
espana,1962,Torrecillas de la Tiesa,Trigueros
espana,1963,Torrejón del Rey,Vilallonga del Camp
espana,1964,Torrejón del Rey,Villanueva de la Cañada
espana,1965,Torrente de Cinca,Vall de Boí (La)
espana,1966,Torrente de Cinca,Valle de Santa Ana
espana,1967,Torrente de Cinca,Villaverde del Río
espana,1968,Torreorgaz,Valdeganga
espana,1969,Torreperogil,Valmojado
espana,1970,Torreperogil,Écija
espana,1971,Torà,Valadouro (O)
espana,1972,Totana,Ultzama
espana,1973,Trijueque,Villanueva del Ariscal
espana,1974,Tíjola,Villares de la Reina
espana,1975,Uleila del Campo,Valle del Zalabí
espana,1976,Ullà,Vilallonga del Camp
espana,1977,Unión (La),Zalla
espana,1978,Urkabustaiz,Vinuesa
espana,1979,Urretxu,Valadouro (O)
espana,1980,Urretxu,Yecla
espana,1981,Valderredible,Vedra
espana,1982,Valderrobres,Zas
espana,1983,Valle de Santa Ana,Yunquera
espana,1984,Valle del Zalabí,Ènova (l')
espana,1985,Vegas del Condado,Vilafant
espana,1986,Vegas del Condado,Villada
espana,1987,Vegas del Condado,Villanueva del Rey
espana,1988,Vegas del Genil,Zas
