cod,nombre,categoria,tipo_dep,lat,lon,vecino_cod,vecino_nombre,vecino_cat,vecino_tipo_dep,vecino_lat,vecino_lon,dist_km,tipo_red,linea
03216,VALENCIA-JOAQUIN SOROLLA,P,Estación,39.4598558762468,-0.382300972232408,A0320,"BIF. JESUS-AGUJA KM. 396,7",S,Bifurcación,39.4543779004877,-0.381402179211209,0.5,Uso principal Alta Vel.,040-MADRID-CHAMARTIN-CLARA CAMPOAMOR - VALENCIA-JOAQUIM SOROLLA
03216,VALENCIA-JOAQUIN SOROLLA,P,Estación,39.4598558762468,-0.382300972232408,03217,CAMBIADOR VALENCIA,S,Cruce,39.4552397137325,-0.381168697274278,0.5,Uso resto viaj. Interciud,338-CAMBIADOR VALENCIA - VALENCIA-JOAQUIM SOROLLA
03216,VALENCIA-JOAQUIN SOROLLA,P,Estación,39.4598558762468,-0.382300972232408,A6420,BIF. JOAQUIN SOROLLA-IBERICO,S,Bifurcación,39.4552050609325,-0.381088760440769,0.7,Uso resto viaj. Interciud,614-BIF. JOAQUIN SOROLLA-IBERICO - VALENCIA-JOAQUIM SOROLLA
03217,CAMBIADOR VALENCIA,S,Cruce,39.4552397137325,-0.381168697274278,A0320,"BIF. JESUS-AGUJA KM. 396,7",S,Bifurcación,39.4543779004877,-0.381402179211209,0.1,Uso principal Alta Vel.,"328-BIF. JESUS-AGUJA KM. 396,7 - CAMBIADOR VALENCIA"
03217,CAMBIADOR VALENCIA,S,Cruce,39.4552397137325,-0.381168697274278,03216,VALENCIA-JOAQUIN SOROLLA,P,Estación,39.4598558762468,-0.382300972232408,0.5,Uso resto viaj. Interciud,338-CAMBIADOR VALENCIA - VALENCIA-JOAQUIM SOROLLA
03300,POZORRUBIELOS,S,Estación,39.4841279284796,-1.98554586487074,B0320,BIF. ALBACETE,S,Bifurcación,39.6087603794236,-1.9575818508424,14.1,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03300,POZORRUBIELOS,S,Estación,39.4841279284796,-1.98554586487074,03301,TARAZONA,S,Estación,39.2757009015251,-2.01155195398378,23.7,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03301,TARAZONA,S,Estación,39.2757009015251,-2.01155195398378,03302,LA GINETA-A. V.,S,Estación,39.0923484925201,-1.94573031933612,21.7,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03301,TARAZONA,S,Estación,39.2757009015251,-2.01155195398378,03300,POZORRUBIELOS,S,Estación,39.4841279284796,-1.98554586487074,23.7,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03302,LA GINETA-A. V.,S,Estación,39.0923484925201,-1.94573031933612,Z1302,BASE DE MONTAJE ALBACETE,S,Zona técnica,39.0555587633621,-1.90940786759042,5.2,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03302,LA GINETA-A. V.,S,Estación,39.0923484925201,-1.94573031933612,03301,TARAZONA,S,Estación,39.2757009015251,-2.01155195398378,21.7,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03303,CAMBIADOR ALBACETE,S,Cruce,38.9964008623772,-1.84375492683827,A6060,"ALBACETE-AGUJA KM. 279,4",S,Bifurcación,38.9942395507855,-1.84196774744527,0.3,Uso resto viaj. Interciud,"318-CAMBIADOR ALBACETE - ALBACETE-AGUJA KM. 279,4"
03303,CAMBIADOR ALBACETE,S,Cruce,38.9964008623772,-1.84375492683827,60600,ALBACETE - LOS LLANOS,P,Estación,38.9997756670939,-1.84823860189732,0.5,Uso principal Alta Vel.,308-ALBACETE-LOS LLANOS - CAMBIADOR ALBACETE
03305,CHINCHILLA A.V.,S,Estación,38.8962529933764,-1.72350105164971,60600,ALBACETE - LOS LLANOS,P,Estación,38.9997756670939,-1.84823860189732,16.2,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03305,CHINCHILLA A.V.,S,Estación,38.8962529933764,-1.72350105164971,03306,BONETE A.V.,S,Estación,38.8938041373833,-1.32886894080486,36.3,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03306,BONETE A.V.,S,Estación,38.8938041373833,-1.32886894080486,03307,LAS CHOZAS,S,Estación,38.8206335151248,-0.979566857996772,34.0,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03306,BONETE A.V.,S,Estación,38.8938041373833,-1.32886894080486,03305,CHINCHILLA A.V.,S,Estación,38.8962529933764,-1.72350105164971,36.3,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03307,LAS CHOZAS,S,Estación,38.8206335151248,-0.979566857996772,B0331,BIF LA OLIVA,S,Bifurcación,38.7985475381422,-0.970977049467218,2.4,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03307,LAS CHOZAS,S,Estación,38.8206335151248,-0.979566857996772,03306,BONETE A.V.,S,Estación,38.8938041373833,-1.32886894080486,34.0,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03308,CAUDETE A.V.,S,Estación,38.6679537652468,-0.92531833310495,B0332,BIF AGUAVERDE,S,Bifurcación,38.7258060112957,-0.934406084380085,6.7,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03308,CAUDETE A.V.,S,Estación,38.6679537652468,-0.92531833310495,03309,VILLENA A.V.,P,Estación,38.5860550336058,-0.874860467010072,10.3,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03309,VILLENA A.V.,P,Estación,38.5860550336058,-0.874860467010072,03308,CAUDETE A.V.,S,Estación,38.6679537652468,-0.92531833310495,10.3,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03309,VILLENA A.V.,P,Estación,38.5860550336058,-0.874860467010072,B0333,BIF MURCIA,S,Bifurcación,38.4026798944309,-0.736781209477992,25.8,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03310,MONFORTE DEL CID A.V.,S,Estación,38.4056692364421,-0.704746493771731,B0340,BIF VINALOPO,S,Bifurcación,38.3941831388271,-0.714736400014994,2.1,Uso principal Alta Vel.,048-BIF. VINALOPO - MONFORTE DEL CID A.V.
03310,MONFORTE DEL CID A.V.,S,Estación,38.4056692364421,-0.704746493771731,Z1301,BASE DE MONTAJE DE MONFORTE DEL CID,S,Zona técnica,38.4012035461803,-0.731364102851533,2.9,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03310,MONFORTE DEL CID A.V.,S,Estación,38.4056692364421,-0.704746493771731,60911,ALACANT-TERMINAL,P,Estación,38.3445933673272,-0.495519555091917,21.2,Uso principal Alta Vel.,042-BIF. ALBACETE - ALACANT-TERMINAL
03410,ELX AV,P,Estación,38.2460232703091,-0.766968551170944,03412,CALLOSA DE SEGURA-COX,P,Estación,38.1367697628594,-0.875587684978511,15.7,Uso principal Alta Vel.,"046-BIF. MURCIA - EL REGUERON AG KM 522,1"
03410,ELX AV,P,Estación,38.2460232703091,-0.766968551170944,B0340,BIF VINALOPO,S,Bifurcación,38.3941831388271,-0.714736400014994,18.7,Uso principal Alta Vel.,"046-BIF. MURCIA - EL REGUERON AG KM 522,1"
03412,CALLOSA DE SEGURA-COX,P,Estación,38.1367697628594,-0.875587684978511,62002,ORIHUELA - MIGUEL HERNANDEZ,P,Túnel,38.077884126347,-0.944536601261412,9.2,Uso principal Alta Vel.,"046-BIF. MURCIA - EL REGUERON AG KM 522,1"
03412,CALLOSA DE SEGURA-COX,P,Estación,38.1367697628594,-0.875587684978511,03410,ELX AV,P,Estación,38.2460232703091,-0.766968551170944,15.7,Uso principal Alta Vel.,"046-BIF. MURCIA - EL REGUERON AG KM 522,1"
03500,ARROYO DE LA HERRERA,S,Bifurcación,39.9493067830628,-6.18660476848948,B3501,BIF. SAN ESTEBAN,S,Bifurcación,39.9744890323796,-6.14934307631312,4.4,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
03500,ARROYO DE LA HERRERA,S,Bifurcación,39.9493067830628,-6.18660476848948,B3500,BIF. EL CHAPARRAL,S,Bifurcación,39.9551301927196,-6.14790704733705,4.8,Uso resto viaj. Interciud,534-BIF. EL CHAPARRAL-ARROYO DE LA HERRERA
03500,ARROYO DE LA HERRERA,S,Bifurcación,39.9493067830628,-6.18660476848948,03501,CERRO DE LA CABRERA,S,Estación,39.7287734084581,-6.42842919208074,33.1,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
03501,CERRO DE LA CABRERA,S,Estación,39.7287734084581,-6.42842919208074,B3502,BIF. EL PALMERAL,S,Bifurcación,39.5339904497325,-6.44225105541881,23.6,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
03501,CERRO DE LA CABRERA,S,Estación,39.7287734084581,-6.42842919208074,03500,ARROYO DE LA HERRERA,S,Bifurcación,39.9493067830628,-6.18660476848948,33.1,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
03602,ALDEA DEL CANO AV,S,Estación,39.258871219847,-6.3740278125286,C3602,KM. 114.116,S,Cargadero,39.1749806386629,-6.35727069061884,9.3,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
03602,ALDEA DEL CANO AV,S,Estación,39.258871219847,-6.3740278125286,B3601,BIF. LA ALDIHUELA,S,Bifurcación,39.4173373671378,-6.39783352300116,17.9,Uso viaj. Interciud V>160,026-PLASENCIA-BIF. SAN NICOLAS
04001,MADRID SUR,S,Estación,40.3468127847852,-3.6635346828306,Z0040,BASE DE MADRID - VILLAVERDE,S,Zona técnica,40.3471430422289,-3.66311862763337,0.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04001,MADRID SUR,S,Estación,40.3468127847852,-3.6635346828306,C4003,"KM. 2,8",S,Cargadero,40.3871110349456,-3.67588881034076,5.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04002,VALLECAS-A. V.,S,Estación,40.3392593968365,-3.61511955370065,B6001,"VALLECAS AV - AGUJA KM.12,300",S,Bifurcación,40.3383228639616,-3.61766961038007,0.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04002,VALLECAS-A. V.,S,Estación,40.3392593968365,-3.61511955370065,04003,MEJORADA DEL CAMPO,S,Estación,40.4065996656345,-3.49064676787067,13.6,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04003,MEJORADA DEL CAMPO,S,Estación,40.4065996656345,-3.49064676787067,04002,VALLECAS-A. V.,S,Estación,40.3392593968365,-3.61511955370065,13.6,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04003,MEJORADA DEL CAMPO,S,Estación,40.4065996656345,-3.49064676787067,04005,ALCALA DE HENARES-A.V.,S,Estación,40.4557453035543,-3.31442277082209,16.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04005,ALCALA DE HENARES-A.V.,S,Estación,40.4557453035543,-3.31442277082209,C4001,"PK KM. 53,8",S,Cargadero,40.5177976739282,-3.21343241380821,11.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04005,ALCALA DE HENARES-A.V.,S,Estación,40.4557453035543,-3.31442277082209,04003,MEJORADA DEL CAMPO,S,Estación,40.4065996656345,-3.49064676787067,16.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04007,GUADALAJARA-YEBES,P,Estación,40.5865201813872,-3.12650137024647,19A01,BRIHUEGA ALMACENES EXISTENCIAS,S,L,40.5330266457407,-3.19442164545403,8.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04007,GUADALAJARA-YEBES,P,Estación,40.5865201813872,-3.12650137024647,04009,BRIHUEGA,S,Estación,40.7965019703507,-2.92976998506211,29.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04009,BRIHUEGA,S,Estación,40.7965019703507,-2.92976998506211,04011,LAS INVIERNAS,S,Estación,40.8972567146557,-2.70237854074398,22.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04009,BRIHUEGA,S,Estación,40.7965019703507,-2.92976998506211,04007,GUADALAJARA-YEBES,P,Estación,40.5865201813872,-3.12650137024647,29.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04011,LAS INVIERNAS,S,Estación,40.8972567146557,-2.70237854074398,04013,ALCOLEA DEL PINAR,S,Estación,40.9922879423607,-2.52673348841411,18.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04011,LAS INVIERNAS,S,Estación,40.8972567146557,-2.70237854074398,04009,BRIHUEGA,S,Estación,40.7965019703507,-2.92976998506211,22.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04013,ALCOLEA DEL PINAR,S,Estación,40.9922879423607,-2.52673348841411,04011,LAS INVIERNAS,S,Estación,40.8972567146557,-2.70237854074398,18.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04013,ALCOLEA DEL PINAR,S,Estación,40.9922879423607,-2.52673348841411,04015,MEDINACELI-A.V.,S,Estación,41.1201946257924,-2.34930555451858,20.9,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04015,MEDINACELI-A.V.,S,Estación,41.1201946257924,-2.34930555451858,C4002,"PK KM. 174,7",S,Cargadero,41.2034199960793,-2.14736195959642,19.7,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04015,MEDINACELI-A.V.,S,Estación,41.1201946257924,-2.34930555451858,04013,ALCOLEA DEL PINAR,S,Estación,40.9922879423607,-2.52673348841411,20.9,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04018,ARIZA-A.V.,S,Estación,41.225946747556,-2.07019086354878,C4002,"PK KM. 174,7",S,Cargadero,41.2034199960793,-2.14736195959642,7.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04018,ARIZA-A.V.,S,Estación,41.225946747556,-2.07019086354878,04020,ALHAMA DE ARAGON- A.V.,S,Estación,41.2827655471242,-1.90644174939902,15.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04020,ALHAMA DE ARAGON- A.V.,S,Estación,41.2827655471242,-1.90644174939902,04018,ARIZA-A.V.,S,Estación,41.225946747556,-2.07019086354878,15.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04020,ALHAMA DE ARAGON- A.V.,S,Estación,41.2827655471242,-1.90644174939902,Z0042,BASE DE CALATAYUD,S,Zona técnica,41.3438354406453,-1.64213728227477,23.6,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04026,RICLA-A.V.,S,Estación,41.5259089142036,-1.40506354608975,Z0043,BASE DE SALILLAS DE JALON,S,Zona técnica,41.5604831860552,-1.33197646629712,7.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04026,RICLA-A.V.,S,Estación,41.5259089142036,-1.40506354608975,70600,CALATAYUD,P,Estación,41.34667517704,-1.6386053954201,29.7,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04028,PLASENCIA DE JALON,S,Estación,41.6759923257978,-1.26238428767066,B4015,BIF. CAMBIADOR PLASENCIA DE JALON,S,Estación,41.6760970900999,-1.26300601022927,0.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04028,PLASENCIA DE JALON,S,Estación,41.6759923257978,-1.26238428767066,04030,GUALLAR,S,Estación,41.6561869613263,-1.0797837247921,16.8,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04030,GUALLAR,S,Estación,41.6561869613263,-1.0797837247921,B4030,BIF. MONCASI,S,Bifurcación,41.6348638909454,-1.02798338852425,5.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04030,GUALLAR,S,Estación,41.6561869613263,-1.0797837247921,04028,PLASENCIA DE JALON,S,Estación,41.6759923257978,-1.26238428767066,16.8,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04031,BIF. CAMBIADOR ZARAGOZA-DELICIAS,S,Estación,41.666218181408,-0.925414298077046,70899,CAMBIADOR ZARAGOZA DELICIAS,S,Cruce,41.6688173324799,-0.929469756428667,0.4,Uso principal Alta Vel.,060-BIF. CAMB. ZARAGOZA-DELICIAS-CAMB. ZARAGOZA-DELICIAS
04031,BIF. CAMBIADOR ZARAGOZA-DELICIAS,S,Estación,41.666218181408,-0.925414298077046,Z0044,SUBBASE DE LA CARTUJA - ZARAGOZA,S,Zona técnica,41.6605193886627,-0.917077784122724,0.9,Uso principal Alta Vel.,054-BIF MONCASI-BIF CANAL IMPERIAL
04031,BIF. CAMBIADOR ZARAGOZA-DELICIAS,S,Estación,41.666218181408,-0.925414298077046,B4030,BIF. MONCASI,S,Bifurcación,41.6348638909454,-1.02798338852425,10.4,Uso principal Alta Vel.,054-BIF MONCASI-BIF CANAL IMPERIAL
04040,ZARAGOZA DELICIAS,P,Estación,41.65868288919,-0.910774357726336,Z0044,SUBBASE DE LA CARTUJA - ZARAGOZA,S,Zona técnica,41.6605193886627,-0.917077784122724,0.5,Uso principal Alta Vel.,054-BIF MONCASI-BIF CANAL IMPERIAL
04040,ZARAGOZA DELICIAS,P,Estación,41.65868288919,-0.910774357726336,70806,ZARAGOZA-PORTILLO,P,Estación,41.6527616090073,-0.89590964044887,1.5,N.Cercanías >= 80 cir/día,200-MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA
04040,ZARAGOZA DELICIAS,P,Estación,41.65868288919,-0.910774357726336,B4044,P. T. ZARAGOZA SUR,S,Estación,41.6510861408363,-0.894732815857062,1.7,Uso principal Alta Vel.,054-BIF MONCASI-BIF CANAL IMPERIAL
04040,ZARAGOZA DELICIAS,P,Estación,41.65868288919,-0.910774357726336,70900,LA ALMOZARA,S,Apartadero,41.6716595330689,-0.933496913389802,2.3,N.Cercanías >= 80 cir/día,200-MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA
04044,EL BURGO DE EBRO-A.V.,S,Estación,41.5521003467068,-0.755333206146134,B4043,BIF. CANAL IMPERIAL,S,Bifurcación,41.5726946558645,-0.796600391090772,4.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04044,EL BURGO DE EBRO-A.V.,S,Estación,41.5521003467068,-0.755333206146134,04046,PINA DE EBRO-A.V.,S,Estación,41.5316001103639,-0.521919120844364,22.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04046,PINA DE EBRO-A.V.,S,Estación,41.5316001103639,-0.521919120844364,04048,BUJARALOZ,S,Estación,41.5331206115063,-0.353921439377704,14.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04046,PINA DE EBRO-A.V.,S,Estación,41.5316001103639,-0.521919120844364,04044,EL BURGO DE EBRO-A.V.,S,Estación,41.5521003467068,-0.755333206146134,22.4,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04048,BUJARALOZ,S,Estación,41.5331206115063,-0.353921439377704,04046,PINA DE EBRO-A.V.,S,Estación,41.5316001103639,-0.521919120844364,14.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04048,BUJARALOZ,S,Estación,41.5331206115063,-0.353921439377704,04050,VALFARTA,S,Estación,41.5264471062787,-0.158547768727097,16.1,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04050,VALFARTA,S,Estación,41.5264471062787,-0.158547768727097,04048,BUJARALOZ,S,Estación,41.5331206115063,-0.353921439377704,16.1,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04050,VALFARTA,S,Estación,41.5264471062787,-0.158547768727097,04052,BALLOBAR,S,Estación,41.5720141009968,0.108137569538063,24.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04052,BALLOBAR,S,Estación,41.5720141009968,0.108137569538063,04054,VALLMANYA,S,Estación,41.6184955594978,0.370928453552925,23.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04052,BALLOBAR,S,Estación,41.5720141009968,0.108137569538063,04050,VALFARTA,S,Estación,41.5264471062787,-0.158547768727097,24.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04054,VALLMANYA,S,Estación,41.6184955594978,0.370928453552925,04055,MONTAGUT-A.V.,S,Estación,41.6297169448252,0.495703071762242,10.5,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04054,VALLMANYA,S,Estación,41.6184955594978,0.370928453552925,04052,BALLOBAR,S,Estación,41.5720141009968,0.108137569538063,23.3,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04055,MONTAGUT-A.V.,S,Estación,41.6297169448252,0.495703071762242,B4054,BIF. LES TORRES DE SANUI,S,Bifurcación,41.6255055769619,0.546308956173042,4.2,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04055,MONTAGUT-A.V.,S,Estación,41.6297169448252,0.495703071762242,04054,VALLMANYA,S,Estación,41.6184955594978,0.370928453552925,10.5,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04100,EL SEGRE,S,Estación,41.6027643165837,0.602308186083855,B4054,BIF. LES TORRES DE SANUI,S,Bifurcación,41.6255055769619,0.546308956173042,5.5,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04100,EL SEGRE,S,Estación,41.6027643165837,0.602308186083855,B4100,BIF. ARTESA DE LLEIDA,S,Bifurcación,41.5651988462513,0.694007969692916,9.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04101,LES BORGES BLANQUES-A. V.,S,Estación,41.5389528870352,0.77735631273231,Z1046,BASE DE PUIGVERD,S,Zona técnica,41.5641358334315,0.699842443008446,7.1,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04101,LES BORGES BLANQUES-A. V.,S,Estación,41.5389528870352,0.77735631273231,C0428,"PK KM. 482,6",S,Cargadero,41.4133556555022,1.00275489429186,26.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04102,LESPLUGA DE FRANCOLI-A. V.,S,Estación,41.4053170418315,1.0810775759449,C0428,"PK KM. 482,6",S,Cargadero,41.4133556555022,1.00275489429186,6.6,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04102,LESPLUGA DE FRANCOLI-A. V.,S,Estación,41.4053170418315,1.0810775759449,04103,ALCOVER-A. V.,S,Estación,41.2687825176352,1.1872915618012,21.6,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04103,ALCOVER-A. V.,S,Estación,41.2687825176352,1.1872915618012,B4106,BIF.  LA GATELLADA,S,Bifurcación,41.2516208092045,1.19089041287623,1.9,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04103,ALCOVER-A. V.,S,Estación,41.2687825176352,1.1872915618012,04102,LESPLUGA DE FRANCOLI-A. V.,S,Estación,41.4053170418315,1.0810775759449,21.6,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04104,CAMP DE TARRAGONA,P,Estación,41.1921304239946,1.27192293287128,B4105,BIF. LA XACONA,S,Bifurcación,41.1824076519335,1.23879338177094,4.1,Uso principal Alta Vel.,640-CAMBIADOR DE LA BOELLA-CAMP DE TARRAGONA
04104,CAMP DE TARRAGONA,P,Estación,41.1921304239946,1.27192293287128,B4106,BIF.  LA GATELLADA,S,Bifurcación,41.2516208092045,1.19089041287623,8.1,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04104,CAMP DE TARRAGONA,P,Estación,41.1921304239946,1.27192293287128,04105,LA POBLA DE MONTONES-A.V.,S,Estación,41.1870547424884,1.4329941403134,13.8,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04105,LA POBLA DE MONTONES-A.V.,S,Estación,41.1870547424884,1.4329941403134,04104,CAMP DE TARRAGONA,P,Estación,41.1921304239946,1.27192293287128,13.8,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04105,LA POBLA DE MONTONES-A.V.,S,Estación,41.1870547424884,1.4329941403134,04106,LARBOÇ-A. V.,S,Estación,41.2785267659409,1.60501949094912,18.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04106,LARBOÇ-A. V.,S,Estación,41.2785267659409,1.60501949094912,04107,VILLAFRANCA DEL PENEDES-A. V.,S,Estación,41.3585134456551,1.71522465788966,13.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
04106,LARBOÇ-A. V.,S,Estación,41.2785267659409,1.60501949094912,04105,LA POBLA DE MONTONES-A.V.,S,Estación,41.1870547424884,1.4329941403134,18.0,Uso principal Alta Vel.,050-MADRID-P. DE ATOCHA ALMUDENA GRANDES-LIMITE ADIF - LFPSA
